"She died from cancer.
",سۄ مۄیہِ کیٚنسر سۭتۍ۔,موت ہونا، مرنا,,,,,,,,,,,,,
"Each one must take healthy diet.
",پرٛٮ۪تھ أکِس پزِ جان غذا کھیوٚن۔,غذا، خوراک,,,,,,,,,,,,,
"My views differ from my father's .
",میٛٲنِۍ خیالات چھِ میٛٲنِس مٲلۍ سٕنٛدیو خیالاتو کھۄتہٕ الگ۔,مختلف ہونا,,,,,,,,,,,,,
"There is a lot of difference between these two sisters.
",یِمن دۄن بیٚنیٚن منٛز چھےٚ واریاہ فرق۔,فرق,,,,,,,,,,,,,
"Both of them took different approaches to the problem.
",یِمو دۄشوٕیو رٔٹی مسلس خٲطرٕ الگ طریٖقہٕ۔,مختلف,,,,,,,,,,,,,
"There is a differential salary structure in this project.
",یتھ منصوٗبس منٛز چھےٚ تنخواہٕکۍ الگ الگ ترتیٖب۔,متفرق، امتیازی، اختلافی,,,,,,,,,,,,,
"They looked at the problem differently.
",تِمو چوُچھ مسلہٕ مُختلف پٲٹھۍ۔,مختلف انداز میں,,,,,,,,,,,,,
This is a very difficult task.,یہِ چُھےٚ واریاہ مُشکِل کٲم۔,مشکل,,,,,,,,,,,,,
"There are lot of difficulties in framing this proposal.
",یہِ منصوٗبہٕ تیار کرنس منٛز چھےٚ واریاہ سختِیہٕ۔,دشواری، دقت,,,,,,,,,,,,,
"There has been diffusion of communal tension in the area.
",علاقس منٛز چھِ فِرقہٕ وارانہٕ تضاد پھٲلیومُت۔,پھیلاو,,,,,,,,,,,,,
"The archeaologist carefully filled the dig with plaster.
",مٲہرِ آثاریاتن بٔر احتیاط سان کٔھنۍمٕژ جاے پلستر سۭتۍ۔,کھدائی، گڑھا,,,,,,,,,,,,,
"They began to dig the ground.
",تِمو ہیوٚت زمیٖن کھنُن۔,کھودنا,,,,,,,,,,,,,
"Although she is very poor, she has not lost her dignity.",حالانٛکہِ سۄ چھےٚ واریاہ غٔریٖب، مگر تٔمۍ چُھ نہٕ پنُن وقار ترٛوومُت۔,وقار,,,,,,,,,,,,,
"You have put me in dilemma.
",ژےٚ چُھ تھس بہٕ دُلمُلس منٛز ترٛوومُت۔,دوہری مشکل، تذبذب,,,,,,,,,,,,,
"The lamp threw out a dim light.
",بٔتۍ ٲس گوٚٹ گاش دِوان۔,دھیمی، مدھم,,,,,,,,,,,,,
"Lights in the theatre were dimmed as the movie began.
",فِلِم شُروع گژھنہِ وِزی آو تھیٹرُک گاش کم کرنہٕ۔,مدھم ہونا,,,,,,,,,,,,,
"The refugee problem has added a new dimension to the border conflict.
",مُہٲجِرن ہِنٛدۍ مسلن چُھ سرحدی تناعزس منٛز اکہِ نوِ پہلوٗوُک اضافہٕ کوٚرمُت۔,پہلو، وسعت,,,,,,,,,,,,,
"We dined in at a hotel.
",اسہِ کھیوو أکِس ہوٹلس منٛز کھیٚن۔,کھانا کھانا,,,,,,,,,,,,,
"Dinner is served from 7:30 pm in the hostel.
",ہوسٹَلس منٛز چُھ شامس 7:30 بجہِ پیٚٹھٕ شامُک بتہٕ دِنہٕ یِوان۔,رات کا کھانا,,,,,,,,,,,,,
"I dipped my pen into the inkpot.
",مےٚ بٔڑروو پنُن قلم میٖلہِ منٛز۔,ڈبونا,,,,,,,,,,,,,
The price of gold has dipped in the past days.,پٔتِمیٚن دۄہن منٛز چُھ سۄنُک قۭمت کم گوٚمُت۔,کمی آنا، کم ہونا، گرنا,,,,,,,,,,,,,
"The land dips towards the south.
",زمیٖن چُھ جنوٗبس کُن وسان۔,اترنا,,,,,,,,,,,,,
"There was a slight dip in petrol price this week.
",ییمہِ ہفتہٕ آیہِ پیٚٹرول کِس قۭمتس منٛز رژھا کٔمی۔,کمی، گراوٹ,,,,,,,,,,,,,
"Diplomacy has failed to meet its ends.
",سِفارت کٲری چھےٚ پنٕنۍ مقصد پوٗرٕ کرنس منٛز ناکام گٔمٕژ۔,,,,,,,,,,,,,,
"He used diplomacy to persuade her for this act.
",تٔمۍ کٔر سۄ ییٚمہِ کامہِ باپتھ تیار کرنہٕ خٲطرٕ ژۄیہِ ہُنٛد استعمال۔,زمانہ شناس، حکمت عملی,,,,,,,,,,,,,
"A number of foreign diplomats participated in the function.
",واریاہو غٲر مُلکی سِفارت کارو کٔر تقریٖبہِ منٛز شِرکت۔,سفارت کار,,,,,,,,,,,,,
"Their diplomatic efforts could not help to pacify the anger.
",تِہِنٛزو سِفارتی کوٗشِشو ہیوٚک نہٕ شرارت کم کرنس منٛز مدد کٔرِتھ۔,سفارتی,,,,,,,,,,,,,
"You may ask direct questions on the issue.
",تُہۍہیٚکِو یتھ مسلس پیٚٹھ سیوٚد سوال پرٛژِھتھ۔,براہ راست، سیدھا,,,,,,,,,,,,,
"I directed them towards the road.
",مےٚ ہٲو تِمن سڑکہِ کُن وتھ۔,راستہ دکھانا، ہدایت دینا,,,,,,,,,,,,,
"He took a turn in the right direction.
",تٔمۍ کوٚر صحیٖح طرفس کُن موڑ۔,سمت,,,,,,,,,,,,,
"A new council was set up under the direction of the president.
",صدد سٕنٛدِس ہدایتس پیٚٹھ آیہِ اکھ نٔو کاونسل قٲیِم کرنہٕ۔,ہدایت,,,,,,,,,,,,,
"He directly asked her if she can marry him.
",تٔمۍ پرٛژھ تٔمِس سیوٚد زِ سۄ ہیٚکیا تٔمِس سۭتۍ خانٛدر کٔرِتھ۔,سیدھا,,,,,,,,,,,,,
"He is the director of this institute.
",سُہ چُھ ییٚمہِ اِدارُک نٲظِم۔,منتظم,,,,,,,,,,,,,
"Satyajit Ray is a well-known film director.
",ستیاجیت رے چُھ اکھ مشہوٗر فِلمی ہِدایت کار۔,ہدایت کار,,,,,,,,,,,,,
"There is lot of dirt in the room.
",کُٹِھس منٛز چھےٚ واریاہ گنٛدگی۔,گندگی,,,,,,,,,,,,,
"He was wearing a dirty shirt yesterday.
",راتھ ٲس تٔمِس مٔکٕر قمیٖض لٲگِتھ۔,گندی، میلی,,,,,,,,,,,,,
"The moon disappeared behind the cloud.
",زوٗن گٔیہٕ اوٚبرس پتہٕ کنہِ غٲب۔,غائب ہونا,,,,,,,,,,,,,
"I was very disappointed with my examination result.
",بہٕ اوسُس پنٛنہِ اِمتِحان کہِ نتٲیِج سۭتۍ واریاہ مایوٗس گوٚمُت۔,دل شکستہ ہونا,,,,,,,,,,,,,
"I wasn't just disappointed, I was absolutely shattered.",بہٕ اوسُُس نہٕ مایوٗسٕے یوت کیٚنٛہہ، بہٕ اوسُس بِلکُل پریشانہِ حال۔,مایوس,,,,,,,,,,,,,
"The disapproval caused him immense disappointment.
",نامنظوٗری کِنۍ گٔیہٕ تٔمِس واریاہ مایوٗسی۔,مایوسی،دل شکست,,,,,,,,,,,,,
"There is a widespread disapproval of government policies.
",حُکومتی حِکمت عملِین چھےٚ بٔڑِس پیمانس پیٚٹھ نامنظوٗری۔,نارضامندی، ناپسندیدگی,,,,,,,,,,,,,
"The criminals were disarmed before leaving for the court.
",عدالت گژھنہٕ برٛونٛہہ آیہِ مُلزِمن ۂتھیار نِنہٕ۔,غیر مسلح کرنا، ہتھیار چھین لینا,,,,,,,,,,,,,
"Their marriage is going to be sheer disaster.
",تِہُِنٛد خانٛدر آسہِ بِلکُل مُصیٖبت۔,تبٲہی، آفت، مصیبت,,,,,,,,,,,,,
"A major train disaster was averted in Punjab.
",پنٛجابس منٛز آو ریلہِ ہُنٛد اکھ بوڈ حٲدثہٕ ٹالنہٕ۔,حادثہ,,,,,,,,,,,,,
The economic position of the country is disastrous.,مُلکٕچ مٲلی حالات چھےٚ تباہ کُن۔,تباہ کن، آفت انگیز,,,,,,,,,,,,,
"I was discharged from the hospital today.
",مےٚ آیہِ آز شفا خانہٕ پیٚٹھٕ چُھٹی دِنہٕ۔,موقوف کرنا، فارغ کرنا,,,,,,,,,,,,,
"Students do not maintain discipline anymore.
",طٲلبہِ عٔلِم چھِ نہٕ وۄنۍ تہزیٖب برقرار تھاوان۔,نظم و ضبط,,,,,,,,,,,,,
"He is teaching in the humanities discipline.
",سُہ چُھ ساینس کِس شعبس منٛز پرناوان۔,شعبہ,,,,,,,,,,,,,
"Parents must discipline their children.
",مٲلِس ماجہِ پزِ پنٛنیٚن شُریٚن تہزیٖب دیُن۔,نظم و ضبط کرنا,,,,,,,,,,,,,
"He does not want to disclose his secret.
",سُہ چُھ نہٕ یژھان پنُن راز ظٲہِر کرُن۔,فاش کرنا,,,,,,,,,,,,,
"We should discourage smoking among youth.
",اسہِ پزِ نوجوانن منٛز سِگریٹ چیٚنٕچ ہٮ۪متھ پٕھٹراوٕنۍ۔,حوصلہ شکنی کرنا,,,,,,,,,,,,,
"I faced discouragement from my family when I took up to modelling.
",ییٚلہِ مےٚ ماڈلِنٛگ شُروٗع کٔر مےٚ میلییہِ پنٛنہِ خانٛدان کہِ طرفہٕ پس ہمتی۔,حوصلہ شکنی,,,,,,,,,,,,,
Columbus discovered America in 1492.,کولمبسن کوٚر 1492 تس منٛز امریکہ دریافت۔,دریافت کرنا، سراغ لگانا، معلوم ہونا,,,,,,,,,,,,,
"Discovery of electricity was a breakthrough in history.
",بِجلی ہِنٛز دریافت ٲس توٲریٖخس منٛز اکھ بٔڑ کامیٲبی۔,دریافت,,,,,,,,,,,,,
"He divided the share at his discretion.
",تٔمۍ کوٚر پنٛنہِ مرضی پیٚٹھ حِصہٕ تقسیٖم۔,مرضی، قُوت فیصلہ۔ دُور اندیشی,,,,,,,,,,,,,
"There is still discrimination between a girl-child and a boy-child in our society.
",سٲنِس سماجس منٛز چُھ وٕنہِ تہِ لڑکس تہٕ کورِ منٛز فرق کرنہٕ یِوان۔,امتیاز، فرق,,,,,,,,,,,,,
"We discussed our household expenditure at length.
",اسہِ کوٚر پنٛنِس گَریلو خرچس پیٚٹھ زیوٗٹھ بحژ۔,بحث کرنا,,,,,,,,,,,,,
"The discussion focused on three main problems. 
",بحژن کوٚر ترٛیٚن اہم مسٲیِلن پیٚٹھ توجہ۔,بحث,,,,,,,,,,,,,
"He is suffering from an incurable disease.
",تٔمِس چھےٚ اکھ لاعلاج بیٚمٲرۍ۔,بیماری,,,,,,,,,,,,,
"They served me a dish of rice.
",تِمو دِژ مےٚ بتٕچ اکھ تھٲلۍ۔,تھالی، کٹورا,,,,,,,,,,,,,
"I prefer vegetarian dishes.
",بہٕ چُھس سبزی ہِنٛدیٚن سِنیٚن ترجیٖح دِوان۔,پکوان,,,,,,,,,,,,,
"I lost my new disk.
",مےٚ رٲو پنٕنۍ نٔو ڈِسک۔,ڈسک,,,,,,,,,,,,,
"My dislike for him was instinctive.
",تٔمۍ سٕنٛدِ خٲطرٕ میٛٲنۍ ناپسنٛدی ٲس ذٲتی ۔,ناپسندیدگی,,,,,,,,,,,,,
"I really dislike his attitude.
",بہٕ چُھس پٔزۍ پٲٹھۍ تٔمۍ سُنٛد طور طریٖقہٕ ناپسنٛد کران۔,ناپسند کرنا,,,,,,,,,,,,,
"The wind dislodged the tiles from the roof.
",ہَوہن تُلۍ ٹٲل چھتہٕ پیٚٹھٕ تھوٚد۔,اکھاڑ دینا، ہٹانا ، نکال دینا,,,,,,,,,,,,,
"He was dismissed from the party on charges of corruption.
",سُہ اوس رشوت خوری ہِنٛدِس اِلزامس پیٚٹھ جمٲعژ منٛز کڑنہٕ آمُت۔,نکال دینا، برخاست کرنا,,,,,,,,,,,,,
"The refugees were displaced due to the war threats.
",جنٛگی خطرو کِنۍ آیہِ مُہٲجِر ژلراونہٕ۔,نکال باہر کرنا، عہدے سے ہٹانا,,,,,,,,,,,,,
"Weeds displace vegetables and plants.
",کچھ چھِ سبزِین تہٕ کُلۍ کٹیٚن ہِنٛز جاے رٹان۔,جگہ لینا، اپنی جگہ سے ہٹانا، بے گھر کرنا,,,,,,,,,,,,,
"The displacement of tribals has created furore.
",قبٲیلو ہِنٛزِ ہِجرت سۭتۍ چُھ ہنٛگامہٕ کھڑا گوٚمُت۔,نقل مکانی,,,,,,,,,,,,,
"His photograph was displayed on the national newspaper.
",تٔمۍ سٕنٛز تصویٖر آیہِ قومی اخبارس منٛز ہاونہٕ۔,دکھانا، ظاہر کرنا,,,,,,,,,,,,,
"There was a display of firework on Republic Day.
",یوم جمہوریس پیٚٹھ آیہِ آتش بٲزی ہِنٛز نُمٲیِش کرنہٕ۔,مظاہرہ، نمائش,,,,,,,,,,,,,
,تٔمۍ ہٲو پنٕنۍ دولت پنٛنیٚن دوستن برٛونٛہہ کنہِ۔,ظاہر کرنا,,,,,,,,,,,,,
"The safe disposal of nuclear wastes is a major problem.
",ہُریمتیٚن نیوکلِیٲیی موادن ہُنٛد محفوٗظ طریٖقہٕ سۭتۍ خٲتمہٕ کرُن چُھ اکھ بوٚڑ مسلہٕ۔,خاتمہ، سپردگی,,,,,,,,,,,,,
"I have disposed of my old clothes. 
",مےٚ چھِ پنٕنۍ پرٛٲنۍ پَلو دٲرِتھ ژٕھنۍمٕتۍ۔,پھینٛک دینا، کال پھینکنا,,,,,,,,,,,,,
"I am not disposed to go there at this moment.
",بہٕ چُھس نہٕ وٕنۍکیٚس تور گژھنہٕ خٲطرٕ تیار۔,آمادہ، تیار,,,,,,,,,,,,,
"Her mother is disposed to new ideas.
",تٔمۍ سٕنٛزِ ماجہِ چھےٚ نویٚن خیالن کُن رغبت۔,رغبت,,,,,,,,,,,,,
"The workers disputed with the management about the bonus.
",مزدوٗرو کوٚر معاوضہٕ خٲطرٕ اِنتِظامیاہس سۭتۍ بحژ۔,اختلاف کرنا، جھگڑنا,,,,,,,,,,,,,
"The workers are in dispute with the management.
",کٲم کرن والیٚن چُھ اِنتِظامیاہس سۭتۍ اِختلاف۔,تنازعہ,,,,,,,,,,,,,
"The dissidents walked out of the meeting.
",مُخٲلِف درٛایہِ اِجلاس منٛزٕ نیٚبر۔,مخالف رائے رکھنے وال، منحرف,,,,,,,,,,,,,
"I dissolved sugar in water.
",مےٚ غول کھنٛڈ آبس منٛز۔,گھول دینا,,,,,,,,,,,,,
"Their marriage dissolved just after three months.
",تِہُنٛدو خانٛدر مۄکلیوو صِرِف ترٛےٚ رٮ۪تھ گٔژھۍتٕھے۔,ٹوٹنا، ختم ہونا,,,,,,,,,,,,,
"It is a walking distance from my house.
",یہِ چُھ میانہِ گرِ پٮ۪ٹھٕ پیدل دوٗری پٮ۪ٹھ۔,فاصلہ,,,,,,,,,,,,,
"He distanced himself from the office politics.
",تٔمۍ تھوو پنُن پان دفتر کہِ سِیاستہٕ نِش دوٗر۔,دور کرنا,,,,,,,,,,,,,
"A distant relative of mine passed away this month.
",میون اکھ دوٗر دراز رِشتہٕ دار گُزریوو ییٚمہِ رٮ۪تہٕ۔,دور کا,,,,,,,,,,,,,
"These varieties of plants are quite distinct.
",کُلیٚن ہِنٛدۍ یِم قٕسٕم چھِ بِلکُل مُختلف۔,الگ,,,,,,,,,,,,,
"I have noticed a distinct improvement in her performance.
",مےٚ چھِےٚ تٔمۍ سٕنٛزِ کارگردگی منٛز اکھ واضح بہتری محسوٗس کٔرمٕژ۔,نمایاں، واضح,,,,,,,,,,,,,
"It is necessary to make distinction between these concepts.
",یِمن نظرین منٛز فرق کرٕنۍ چھےٚ ضٔروٗری۔,فرق، امتیاز,,,,,,,,,,,,,
"It has the distinction of being the cheapest restaurant in town.
",اتھ چھےٚ شہر کہِ ساروٕے کھۄتہٕ سرٛوٚگ ریستوراں آسنٕچ خٲصیت۔,اعزاز,,,,,,,,,,,,,
"He has a distinctive style of reciting poetry.
",تٔمِس چُھ شٲعِری بوزناونُک اکھ خاص انٛداز۔,خاص,,,,,,,,,,,,,
"The dish has a distinctive flavor.
",یتھ ضیافتس چُھ اکھ مخصوٗص مزٕ۔,مخصوص,,,,,,,,,,,,,
"You cannot distinguish him from the rest.
",تُہۍ ہیٚکِو نہٕ تٔمِس باقین نِش شناخت کٔرِتھ۔,شناخت کرنا، ممتاز کرنا,,,,,,,,,,,,,
"We distinguish between business and pleasure.
",أسۍ چھِ کٲم کار تہٕ لُطُف الگ مانان۔,فرق کرنا,,,,,,,,,,,,,
"It is difficult to distinguish between the two shades.
",دۄن رنٛگن درمِیان فرق کرٕنۍ چھےٚ مُشکِل۔,فرق کرنا,,,,,,,,,,,,,
"He had a distinguished career throughout his life.
",تٔمِس چُُھ پنٛنہِ پوٗرٕ زِنٛدگی اکھ ممتاز پیشہٕ روٗدمُت۔,سرفراز، ممتاز,,,,,,,,,,,,,
"Our distinguished professor is retiring today.
",سون ناماوار پروفیسر گژھِ آز مُلٲزمت نِش فاریغ۔,معزز,,,,,,,,,,,,,
"She is in distress since her failure in the examination.
",اِمتِحانس منٛز ناکام گژھنہٕ پتہٕ پیٚٹھٕ چھےٚ سۄ پریشٲنی منٛز۔,غم، ذہنی دباؤ، رنج، دکھ,,,,,,,,,,,,,
"They wants to distribute the books in Asia first.
",تِم چھِ یژھان گۄڈٕ ایشیاہس منٛز کِتابہٕ تقسیٖم کرُن۔,تقسیم کرنا,,,,,,,,,,,,,
"The distribution of goods was postponed.
",سامان کہِ بٲگراونٕچ عمل آیہِ مُلتوی کرنہٕ۔,تقسیم کاری,,,,,,,,,,,,,
"They belongs to the same district.
",تِم چھِ أکۍسٕے ضِلعس سۭتۍ تعلُق تھاوان۔,ضلع,,,,,,,,,,,,,
"She disturbed me at the meeting.
",تٔمۍ کوٚرنس بہٕ اِجلاسس منٛز پریشان۔,الجھن میں ڈالنا، پریشان کرنا,,,,,,,,,,,,,
"Some bad elements in the crowd disturbed the speech.
",ہجوٗمس منٛز کینٛہو خراب عناصِرو کٔر تقریٖرِ منٛز خلل۔,خلل ڈالنا,,,,,,,,,,,,,
"She was disturbed about the communal violence.
",سۄ ٲس فرقہٕ ورانہٕ تشدد کِنۍ پریشان گٔمٕژ۔,پریشان ہونا,,,,,,,,,,,,,
"Don't disturb him while reading.
",پرنہٕ وِزِ مہ کٔرۍوون سُہ تنٛگ۔,تنگ,,,,,,,,,,,,,
"The car fell in the ditch.
",گٲڑۍ پیٚیہِ دۄبس منٛز۔,کھائی، نالہ، کھڑا,,,,,,,,,,,,,
"He went for a dive in the sea.
",سُہ اوس سوٚدرِس منٛز غۄطہٕ خٲطرٕ گوٚمُت۔,ڈوبکی، غوطہ,,,,,,,,,,,,,
"He dived deep in the water.
",تٔمۍ ترٛٲو آبس منٛز سرٛنۍ وۄٹھ۔,ڈوبکی لگانا,,,,,,,,,,,,,
"He dived into the sea in search of pearls.
",مۄختہٕ ژھانٛڑنہٕ خٲطرٕ دِژ تٔمۍ سمنٛدرس منٛز وۄٹھ۔,غوطہ لگانا,,,,,,,,,,,,,
"I want to divide my property among my children.
",بہٕ چُھس یژھان پنٕنۍ مِلکیت پنٛنیٚن شُریٚن منٛز بٲگراوُن۔,بانٹنا,,,,,,,,,,,,,
"Divide the cake into three equal parts.
",کیک کٔرِو ترٛیٚن برابر حِصن منٛز تقسیٖم۔,تقسیم کرنا,,,,,,,,,,,,,
